3117922.4546,2.4644,2.7816,2.8255,2.7767,2.7328,2.7182,2.6206,2.6108,2.5962,2.5864,2.5815,2.5913,2.5669,2.5474,2.5571,2.5327,2.5522,2.5425,2.5327,2.5083,2.4888,2.5230,2.5620,2.4888,2.5181,2.4693,2.4888,2.5230,2.4888
3381912.4742,2.5230,1.9813,1.9862,1.9422,2.0008,2.0350,2.0886,2.2009,2.2106,2.2448,2.2546,2.3375,2.3278,2.4058,2.3570,2.4254,2.3912,2.4254,2.4302,2.3912,2.4351,2.4498,2.4498,2.4839,2.4546,2.4790,2.4888,2.4351,2.4351
3545942.4595,2.4010,2.8011,2.8158,2.7621,2.6889,2.6938,2.6694,2.6596,2.5766,2.5815,2.5766,2.5669,2.5522,2.5571,2.5815,2.5327,2.5376,2.4986,2.5132,2.5278,2.5571,2.5083,2.4986,2.5181,2.4937,2.5230,2.5083,2.5620,2.5278
3759932.5327,2.4839,2.0106,1.9569,1.9764,1.9910,2.0984,2.1521,2.2253,2.2741,2.2106,2.2936,2.2985,2.2741,2.3131,2.3766,2.3619,2.3473,2.4205,2.3766,2.4302,2.4302,2.4693,2.5083,2.4546,2.4156,2.4595,2.4449,2.4937,2.4498
3973962.4644,2.4546,2.8206,2.8109,2.7572,2.7377,2.7084,2.6645,2.6791,2.6157,2.6059,2.6157,2.5425,2.5913,2.5718,2.5376,2.5620,2.5181,2.5278,2.5376,2.5230,2.5132,2.4839,2.4839,2.4888,2.4839,2.4937,2.4644,2.5083,2.5034
4237912.4693,2.5425,1.9813,1.9130,1.9764,2.0447,2.1082,2.1326,2.1862,2.1960,2.2790,2.2985,2.3717,2.3278,2.3766,2.3278,2.3863,2.4010,2.4254,2.4058,2.4254,2.4302,2.3912,2.4449,2.4302,2.4888,2.4351,2.4839,2.4644,2.4937
4351822.4546,2.4546,2.8060,2.8060,2.7328,2.7426,2.6938,2.6840,2.6352,2.5864,2.5766,2.6010,2.5522,2.5620,2.5669,2.5522,2.5474,2.5474,2.5474,2.5376,2.5230,2.5181,2.4937,2.4839,2.5230,2.5132,2.5425,2.4986,2.4546,2.5230
4665812.4498,2.5425,2.0252,1.9422,1.9471,2.0203,2.0350,2.0740,2.1911,2.1667,2.2887,2.3082,2.2643,2.3473,2.3717,2.3863,2.4058,2.3814,2.3814,2.4058,2.4351,2.3961,2.4351,2.4156,2.4498,2.4010,2.4595,2.4693,2.4888,2.4546
4929782.4644,2.3912,2.8206,2.8060,2.7621,2.7133,2.7133,2.6986,2.6303,2.6547,2.6206,2.5864,2.5815,2.5864,2.5669,2.6010,2.5913,2.5327,2.5083,2.5327,2.5718,2.5230,2.5034,2.4742,2.5181,2.5230,2.5474,2.5083,2.4888,2.5278
5143772.5083,2.4986,1.9862,1.9032,1.9374,1.9910,2.1130,2.0935,2.1374,2.1814,2.2058,2.2838,2.3375,2.2838,2.3619,2.3961,2.3522,2.4302,2.4156,2.4351,2.3912,2.4498,2.4302,2.4449,2.4449,2.4693,2.4156,2.4888,2.4546,2.4254
5207702.4839,2.6938,2.8206,2.8011,2.7230,2.7084,2.7377,2.6694,2.6352,2.6157,2.6547,2.5962,2.5571,2.5620,2.5571,2.5620,2.5571,2.5327,2.5132,2.4937,2.5376,2.5034,2.5132,2.5278,2.5230,2.4839,2.5181,2.5278,2.4742,2.4595
5521732.4986,2.5815,1.9862,1.9325,1.9618,2.0789,2.0496,2.1521,2.1277,2.2302,2.2058,2.2887,2.2741,2.3375,2.2887,2.3961,2.3814,2.4351,2.3912,2.4351,2.4058,2.4498,2.4400,2.5083,2.4693,2.4595,2.4449,2.4498,2.4498,2.4254
