1015612.4498,2.8402,2.9914,3.0793,3.0305,3.0061,2.9085,2.9036,2.7426,2.7572,2.6938,2.6694,2.6450,2.4595,2.4546,2.5034,2.4937,2.4449,2.4058,2.4839,2.4986,2.4351,2.4156,2.4302,2.3863,2.2838,2.4058,2.3863,2.3229,2.2887
1329742.1570,1.9813,1.8056,1.6885,1.5811,1.7617,1.7617,1.9178,1.9569,1.8398,2.0838,2.0545,1.9471,2.0545,2.1179,2.0106,2.1765,2.0984,2.1960,2.2204,2.2009,2.1521,2.1326,2.2546,2.1277,2.3034,2.1130,2.2448,2.2790,2.1570
1443672.4498,2.8060,2.9963,3.0012,3.0842,3.0549,2.8792,2.9719,2.9914,2.7767,2.7279,2.7084,2.6157,2.5230,2.5425,2.6596,2.5864,2.4742,2.5278,2.5181,2.4205,2.4156,2.4058,2.4644,2.3766,2.4449,2.4449,2.4302,2.3961,2.3131
1757672.2643,2.1033,1.6543,1.5714,1.5811,1.6641,1.8105,2.0057,1.8642,1.9422,1.9862,2.0789,1.9813,2.0789,2.0886,2.0106,2.0154,2.1082,2.2399,2.1374,2.1179,2.1472,2.2155,2.2106,2.2253,2.1911,2.0886,2.3082,2.3082,2.1423
1971602.4302,2.6498,2.9573,3.1232,2.9622,3.0549,2.9963,2.9426,2.8402,2.8304,2.8158,2.6889,2.6157,2.4839,2.6059,2.5864,2.5669,2.4986,2.4839,2.5083,2.4986,2.4839,2.3863,2.4546,2.3473,2.3814,2.4010,2.3961,2.3619,2.4254
2185632.1667,2.2790,1.6397,1.6446,1.7666,1.7129,1.8007,1.7861,1.8154,1.8788,1.9959,2.0447,2.0008,2.0935,2.0447,2.1423,2.1374,2.1765,2.1423,2.1033,2.0252,2.2399,2.2204,2.2106,2.2253,2.1082,2.1033,2.2546,2.1472,2.0935
2349572.4400,2.7426,2.8987,3.1769,3.1037,3.0500,2.9036,2.9378,2.7377,2.7426,2.7621,2.7279,2.7035,2.7914,2.6401,2.5669,2.5913,2.5571,2.5230,2.4058,2.3326,2.4888,2.4986,2.3814,2.4498,2.4058,2.2350,2.3473,2.3278,2.4205
2563542.2009,2.2204,1.7568,1.5665,1.6348,1.8105,1.8495,1.9130,1.8398,1.9276,1.9032,2.0301,2.0154,2.0886,2.1472,2.0789,2.0398,2.0252,2.2155,2.1179,2.2302,2.2985,2.1862,2.2399,2.2106,2.1716,2.1618,2.2204,2.2204,2.3375
2777562.4351,2.6450,2.9866,3.1281,3.0354,3.0402,2.9329,2.8060,2.8109,2.7377,2.7962,2.6645,2.7084,2.6889,2.5962,2.4644,2.4498,2.4546,2.5425,2.4351,2.3424,2.4498,2.2790,2.2790,2.3668,2.2643,2.4400,2.3912,2.3570,2.5278
2991552.0594,2.3034,1.7812,1.6738,1.6494,1.7519,1.8544,1.9569,1.8544,1.8934,2.0594,1.9813,2.0838,1.9715,2.1326,2.0594,2.0935,2.2009,2.1423,2.2155,2.1765,2.2155,2.1423,2.1911,2.2253,2.2546,2.1472,2.0935,2.2058,2.2448
3305612.3570,2.4546,2.9524,3.0939,2.9866,3.0061,3.0305,2.9914,2.7523,2.6938,2.8060,2.6694,2.7133,2.6694,2.5230,2.5962,2.6401,2.4254,2.4839,2.4156,2.4839,2.4302,2.3326,2.3278,2.3326,2.3814,2.3229,2.3229,2.3034,2.3082
3469582.2204,2.0594,1.6299,1.6055,1.6982,1.7861,1.7568,1.9227,1.9862,2.0252,1.9764,2.0447,2.0496,2.2009,2.0594,1.9666,2.0691,2.0106,2.1960,2.1960,2.1423,2.0935,2.2399,2.1960,2.1960,2.2887,2.0691,2.1911,2.1862,2.3180
3683582.5766,2.3082,2.9914,2.9378,2.9475,2.9622,2.9963,2.8792,2.8011,2.6791,2.7767,2.6742,2.7670,2.5620,2.4937,2.5132,2.5474,2.5278,2.4644,2.4546,2.5620,2.4351,2.4449,2.3522,2.3278,2.4254,2.3570,2.4595,2.4498,2.3082
3847522.1228,1.8642,1.5616,1.6592,1.7324,1.8300,1.6543,1.8934,1.9081,1.9813,1.9764,2.0301,2.0642,1.9959,2.0545,1.9764,2.0984,2.1033,2.1179,2.1277,2.2155,2.0252,2.1618,2.0545,2.2594,2.2058,2.2692,2.1960,2.2497,2.1618
4061462.3717,2.2790,2.9182,2.9378,3.0744,2.8938,2.9231,2.9036,2.6986,2.7670,2.7377,2.6401,2.6157,2.5864,2.4839,2.5327,2.5083,2.4546,2.3522,2.3912,2.3668,2.3180,2.4839,2.4498,2.3424,2.3668,2.4742,2.3766,2.3766,2.3375
4275452.2741,2.1179,1.8007,1.6348,1.7714,1.6982,1.7861,1.8105,1.9959,2.0057,1.8886,2.0496,2.1911,1.9959,2.1618,1.9910,2.1277,2.1862,2.1765,2.1033,2.1570,2.1570,2.1130,2.2058,2.1960,2.1667,2.1862,2.2350,2.1472,2.1618
4539402.4351,2.2936,2.9231,3.0646,3.0939,2.9914,3.0061,2.9280,2.7718,2.8060,2.7377,2.7279,2.6938,2.6352,2.5962,2.5181,2.5034,2.5181,2.5181,2.4644,2.4986,2.4400,2.4302,2.3278,2.4790,2.4254,2.4205,2.3668,2.4449,2.3619
4803392.0642,2.2887,1.8105,1.6592,1.6104,1.7568,1.8105,1.8886,1.8983,1.9910,1.9130,2.0642,1.9325,2.0740,2.0447,2.0691,2.1862,2.1765,2.0789,2.2350,2.1033,2.1814,2.1082,2.2302,2.3375,2.1667,2.2594,2.0594,2.1179,2.1716
4917342.4205,2.8011,2.9036,3.0646,3.0598,2.8841,2.9866,2.8890,2.7279,2.8011,2.6889,2.7474,2.7035,2.6352,2.5425,2.5669,2.5766,2.5474,2.4595,2.5132,2.3278,2.4937,2.4058,2.3766,2.4742,2.4010,2.3278,2.4205,2.4058,2.4937
5231372.0203,2.2936,1.8154,1.7714,1.7226,1.7666,1.8154,1.8739,1.9666,2.0008,1.9276,1.9959,1.9910,2.0935,2.1326,1.9910,2.1082,1.9959,2.1326,2.2009,2.1960,2.1082,2.2399,2.2497,2.2399,2.2009,2.2058,2.2497,2.3424,2.1570
