8519172.4449,2.3717,2.9426,3.0305,2.9085,2.9475,3.0451,2.7816,2.8792,2.7377,2.7523,2.5913,2.7279,2.6547,2.6157,2.4644,2.5376,2.3814,2.4546,2.4546,2.4156,2.3766,2.3131,2.2204,2.4205,2.3180,2.2497,2.3717,2.3912,2.3717
8833222.3278,2.2985,1.7519,1.7324,1.6885,1.8105,1.8788,1.8300,1.9276,1.9422,2.0154,2.0594,2.0838,2.0008,2.0984,2.0594,2.1228,2.1033,2.1618,2.2448,2.2106,2.0886,2.1911,2.1667,2.2399,2.1082,2.2253,2.2253,2.2643,2.2204
9047172.4693,2.7279,3.0110,3.0012,2.8938,3.0061,2.8890,2.8597,2.7474,2.7182,2.6401,2.6938,2.7133,2.6742,2.5718,2.6157,2.4644,2.4302,2.5083,2.4302,2.4205,2.3131,2.4546,2.2546,2.4205,2.3570,2.3912,2.3522,2.2594,2.4107
9411212.2302,2.0203,1.7080,1.7275,1.7324,1.7763,1.8446,1.7861,1.8837,1.9276,1.9666,2.0252,2.0740,2.1228,2.0496,2.1082,2.0984,2.1716,2.1326,2.2302,2.1911,2.3424,2.2643,2.2155,2.1765,2.2155,2.2204,2.2302,2.2204,2.1814
9725192.4742,2.8109,2.9622,2.8890,3.0598,2.9866,2.8255,2.9182,2.7865,2.7914,2.7914,2.5766,2.6889,2.4693,2.5815,2.6596,2.5718,2.4498,2.4400,2.4058,2.4839,2.4742,2.4790,2.3131,2.1960,2.2936,2.3863,2.4010,2.3180,2.3375
9889202.2985,2.2985,1.8300,1.6982,1.7324,1.8739,1.8202,1.8788,1.9666,2.0106,2.0350,2.0740,2.0789,2.0398,2.0838,2.1179,2.1179,2.1618,2.1862,2.1618,2.1277,2.1814,2.0886,2.2399,2.1472,2.3082,2.2692,2.2643,2.2106,2.2643
10203182.4546,2.6206,2.9134,3.0451,2.9719,3.0207,2.9963,2.8402,2.8841,2.7230,2.7035,2.6303,2.4986,2.6352,2.6645,2.5864,2.5669,2.5474,2.4839,2.4400,2.3424,2.4107,2.4205,2.3766,2.4742,2.3082,2.3570,2.3570,2.3668,2.2838
10417172.1326,2.1472,1.7470,1.7373,1.7714,1.7324,1.8739,1.8690,1.8739,1.9422,1.8593,2.0350,2.0935,2.1033,2.1911,2.1326,2.2741,2.2009,2.1179,2.1765,2.1472,2.2302,2.2302,2.2106,2.2497,2.1911,2.1570,2.2350,2.1082,2.1765
10781242.3668,2.4010,2.9475,3.0842,2.9622,2.9817,2.7621,2.7621,2.8792,2.7621,2.8158,2.7718,2.7230,2.5766,2.4693,2.4546,2.5766,2.5230,2.3912,2.4205,2.4107,2.4986,2.4888,2.4790,2.4546,2.4107,2.4498,2.3570,2.3766,2.3522
10845212.1814,2.3326,1.6055,1.8007,1.7470,1.8934,1.8202,1.7617,1.9276,1.9569,2.0008,2.0106,2.0447,2.0789,2.1765,2.1374,2.1423,2.1472,2.1814,2.2009,2.0496,2.3229,2.1814,2.1667,2.1765,2.2546,2.2448,2.1765,2.3082,2.2838
11059202.4400,2.7962,2.9378,2.9670,2.9280,2.9426,2.8450,2.8938,2.8011,2.7279,2.7865,2.6986,2.6206,2.5083,2.5522,2.4888,2.5034,2.6303,2.5181,2.4839,2.4156,2.5620,2.5230,2.4888,2.3522,2.4010,2.3766,2.3717,2.2448,2.4156
11323142.2838,1.9618,1.7373,1.6006,1.7129,1.8007,1.7714,1.9276,1.9325,1.9178,1.9813,2.0886,2.0057,1.9569,2.1082,2.0106,2.2790,2.1423,2.1618,2.1814,2.0935,2.1814,2.2253,2.1765,2.1862,2.1472,2.2009,2.1667,2.2546,2.1911
11737152.4644,2.4498,2.8597,3.0256,3.0451,2.9085,2.8304,2.8450,2.8841,2.7230,2.7035,2.6254,2.7182,2.6547,2.5181,2.5913,2.5864,2.4742,2.5522,2.4546,2.3619,2.3522,2.2790,2.3912,2.3814,2.4595,2.2887,2.4302,2.3766,2.4498
11751302.0838,2.2106,1.8105,1.6202,1.7226,1.7275,1.8300,1.9666,1.9520,2.0057,2.0447,2.1716,2.0691,1.9374,2.1423,2.1618,2.0691,2.1765,2.1862,2.1814,2.2106,2.1130,2.2058,2.2155,2.2009,2.2350,2.1716,2.1814,2.2692,2.2692
12065282.3522,2.3326,2.9280,3.0012,3.0061,3.0939,2.9134,2.8109,2.7670,2.6986,2.7670,2.7035,2.5669,2.6596,2.6303,2.5962,2.5230,2.6108,2.5376,2.4986,2.5669,2.5132,2.5083,2.4888,2.3961,2.3180,2.4351,2.4302,2.3863,2.4693
12279282.0740,2.0057,1.8495,1.7519,1.7568,1.7422,1.7470,1.9032,1.9569,1.9422,2.0447,2.0740,1.9569,2.0594,2.1521,2.2399,2.1179,2.0545,2.1814,2.1618,2.2155,2.2399,2.1765,2.1423,2.1326,2.1423,2.1911,2.2887,2.3034,2.2692
12593252.4400,2.7572,2.9329,3.0012,3.0646,2.9085,2.9866,2.8987,2.8060,2.7914,2.7230,2.7084,2.6986,2.6791,2.5083,2.5913,2.5571,2.5766,2.5132,2.4449,2.4449,2.4302,2.3375,2.4888,2.3912,2.4839,2.4888,2.4595,2.4302,2.4498
12857282.1130,2.0301,1.6836,1.7178,1.6934,1.7714,1.8544,1.8690,1.8690,1.9227,1.9910,2.0398,2.0447,2.1911,2.1228,2.1521,2.0350,2.1423,2.2692,2.1179,2.1618,2.2497,2.1667,2.1374,2.2204,2.2155,2.1472,2.2009,2.2350,2.2350
12971232.4058,2.2594,2.9573,3.0646,2.9378,2.9768,2.9134,2.7914,2.8890,2.7865,2.6938,2.6645,2.6840,2.5132,2.5474,2.6206,2.5230,2.4546,2.5083,2.4351,2.5083,2.4010,2.5034,2.3814,2.4693,2.4107,2.5230,2.3912,2.4351,2.3082
13235232.3034,2.2643,1.7568,1.7031,1.8105,1.7714,1.8739,1.7568,1.8739,1.9618,1.9666,2.0301,2.0447,2.0838,2.0447,2.0496,2.1472,2.1765,2.1960,2.1960,2.1716,2.2692,2.3034,2.2204,2.1570,2.1472,2.2106,2.2155,2.2204,2.1570
13549142.4595,2.3278,2.9085,2.9182,2.9768,3.0012,2.8011,2.8402,2.8011,2.7572,2.7230,2.6498,2.5620,2.4790,2.6206,2.4107,2.5327,2.5083,2.5571,2.5181,2.4986,2.5083,2.4449,2.4644,2.3570,2.4302,2.4302,2.4742,2.3375,2.3766
13763072.0886,2.2838,1.6202,1.5909,1.6738,1.7373,1.8251,1.8154,1.8642,1.9666,2.0447,2.0642,2.0789,2.0594,2.1082,2.1130,2.2643,2.1667,2.0838,2.1228,2.2887,2.0740,2.1179,2.2106,2.2302,2.1814,2.2448,2.2155,2.2643,2.2399
14027032.4498,2.4595,2.8987,3.0646,3.0110,3.0744,2.8597,2.8694,2.8109,2.7182,2.8353,2.6010,2.7230,2.5669,2.5376,2.6010,2.5474,2.5718,2.4498,2.5327,2.3912,2.4449,2.4693,2.4986,2.5034,2.3375,2.4254,2.4107,2.3766,2.3814
14290992.1618,2.1570,1.6787,1.6738,1.6250,1.7470,1.7470,1.8007,2.0252,1.9130,2.0057,1.9764,2.0642,2.0496,2.1228,2.0789,2.1521,2.2497,2.1033,2.2009,2.1960,2.1082,2.0886,2.2887,2.1765,2.2155,2.1033,2.2643,2.3278,2.1862
14354972.4742,2.3278,2.8402,3.0305,3.0012,2.8548,2.9231,2.8255,2.8255,2.6791,2.8060,2.6498,2.6791,2.5571,2.6645,2.5474,2.5230,2.5034,2.3473,2.5425,2.5132,2.4937,2.4839,2.3278,2.3082,2.4302,2.4498,2.4205,2.3961,2.3863
14568902.1716,2.2448,1.6982,1.6299,1.7129,1.7031,1.8105,1.8446,1.8739,1.8398,2.0252,2.0106,2.0301,2.0691,2.1521,2.0984,2.1277,2.0691,2.2253,2.1618,2.2009,2.2106,2.2399,2.1618,2.2350,2.1277,2.1033,2.2350,2.2350,2.1570
