1017852.4839,2.3766,2.9426,2.9378,2.8987,2.8206,2.8206,2.7767,2.7182,2.7035,2.6742,2.6108,2.6547,2.5913,2.6352,2.5669,2.5962,2.5913,2.5864,2.5620,2.5083,2.5230,2.5376,2.5327,2.4839,2.5278,2.5083,2.5376,2.4937,2.4742
1281892.4839,2.4644,2.1423,2.0935,2.0740,2.1618,2.2204,2.2399,2.2009,2.3131,2.3180,2.3766,2.3082,2.3034,2.3814,2.4205,2.4351,2.3619,2.4546,2.4546,2.4693,2.4888,2.4351,2.4156,2.4546,2.5034,2.5034,2.4888,2.4546,2.4498
1345822.4742,2.3717,2.8987,2.9963,2.8987,2.8353,2.8499,2.7816,2.7182,2.7133,2.6791,2.6352,2.6010,2.5766,2.6059,2.5815,2.5474,2.5718,2.5669,2.5278,2.4888,2.5327,2.5474,2.5327,2.5230,2.5230,2.5034,2.5278,2.4937,2.4839
1509792.5034,2.4742,2.1374,2.1228,2.1423,2.1374,2.1716,2.2741,2.2204,2.2741,2.3034,2.3814,2.3717,2.3814,2.3961,2.3912,2.4156,2.4302,2.4302,2.4302,2.4790,2.3863,2.3961,2.5034,2.4254,2.4498,2.4010,2.4254,2.4937,2.4302
1873742.5083,2.3473,2.9426,2.9622,2.9426,2.8304,2.8011,2.7816,2.7523,2.7279,2.6596,2.6498,2.6303,2.5962,2.6303,2.5766,2.5718,2.5327,2.5425,2.5669,2.5474,2.4986,2.5522,2.5327,2.5327,2.4742,2.4839,2.4937,2.5132,2.4742
2087722.4937,2.5571,2.1130,2.0545,2.0691,2.1423,2.1960,2.2448,2.2936,2.3180,2.3180,2.3619,2.3522,2.3570,2.3668,2.3912,2.3814,2.4302,2.3814,2.4156,2.3766,2.4010,2.4058,2.3961,2.4546,2.4644,2.4888,2.4400,2.4644,2.4644
2351652.4937,2.3863,2.9719,2.9817,2.9280,2.8792,2.8255,2.7279,2.6986,2.6889,2.6938,2.6840,2.6157,2.6450,2.5571,2.5669,2.5815,2.5425,2.5571,2.5571,2.5620,2.5571,2.5425,2.4937,2.5376,2.4888,2.4888,2.4986,2.4839,2.5181
2465722.4107,2.5034,2.1374,2.0838,2.0642,2.1374,2.1326,2.2546,2.2838,2.3326,2.3424,2.3570,2.3326,2.3082,2.3814,2.4302,2.4156,2.4498,2.4498,2.4693,2.4205,2.4254,2.3961,2.4888,2.4937,2.4839,2.4839,2.4742,2.4156,2.4498
2679702.4888,2.3912,2.9719,2.9475,2.9280,2.8060,2.8109,2.7377,2.7328,2.6742,2.7035,2.6498,2.6010,2.6401,2.5913,2.5522,2.6010,2.5522,2.5230,2.5522,2.5181,2.5083,2.5278,2.5034,2.4693,2.5230,2.5034,2.4790,2.4937,2.4937
2893622.5132,2.5425,2.0984,2.0594,2.0642,2.0838,2.1911,2.2350,2.2643,2.1960,2.2302,2.3619,2.3522,2.3375,2.3131,2.3278,2.3717,2.3766,2.3570,2.4693,2.4693,2.4205,2.4400,2.4302,2.4595,2.4546,2.4351,2.4546,2.4595,2.4644
3057612.5034,2.3131,2.9378,2.9329,2.9134,2.8499,2.8402,2.8060,2.7474,2.7133,2.6694,2.6645,2.6352,2.6010,2.6303,2.5913,2.5864,2.5327,2.5815,2.5376,2.5083,2.5230,2.5425,2.5132,2.5230,2.5132,2.5425,2.4693,2.5181,2.4742
3321542.4498,2.5083,2.1033,2.0154,2.0545,2.0886,2.1374,2.2399,2.2887,2.2497,2.2887,2.3131,2.3326,2.3424,2.3375,2.4351,2.3766,2.3961,2.4644,2.4790,2.4302,2.4351,2.4693,2.3912,2.4498,2.4400,2.4644,2.5034,2.4937,2.5181
3535532.5132,2.3473,2.9817,3.0061,2.9573,2.8450,2.8304,2.8011,2.7426,2.6694,2.7133,2.6938,2.6596,2.6108,2.5669,2.5962,2.5962,2.5669,2.5766,2.5474,2.5083,2.5230,2.5522,2.5181,2.5327,2.5230,2.5425,2.4986,2.4644,2.5132
3799472.5181,2.4595,2.1082,2.0301,2.0398,2.1033,2.1618,2.1521,2.2106,2.2741,2.2302,2.2985,2.2985,2.3375,2.3814,2.3570,2.3912,2.4302,2.4010,2.4205,2.4742,2.4498,2.4790,2.4107,2.4742,2.4254,2.4058,2.4010,2.4937,2.4644
4013402.4742,2.3668,2.9670,2.9719,2.9134,2.8548,2.8499,2.8011,2.7621,2.6986,2.6547,2.6206,2.6010,2.6303,2.6254,2.5962,2.5669,2.5718,2.5474,2.5474,2.5425,2.5230,2.5181,2.5181,2.5474,2.5327,2.4937,2.4839,2.4742,2.5083
4327392.4790,2.4790,2.0838,2.0496,2.0398,2.0886,2.1423,2.2155,2.2302,2.2692,2.2936,2.3278,2.3131,2.3034,2.3766,2.4107,2.4595,2.4351,2.4205,2.3863,2.4351,2.4449,2.4644,2.4351,2.4546,2.4400,2.4449,2.4693,2.4986,2.4546
4491312.4595,2.4302,2.9573,2.9573,2.9426,2.8792,2.8060,2.7621,2.7670,2.6986,2.6694,2.6450,2.6157,2.5962,2.5913,2.5718,2.5718,2.5669,2.5474,2.5376,2.5278,2.4986,2.5034,2.4888,2.5083,2.5181,2.5376,2.5230,2.5132,2.5181
